instance,config,seed,best,n_evals,n_iterations,gap,auc,ttt,target,q25,q50,q75,q100,selector,host,g25,g50,g75,g100
cap111,uniform|LS,0,826124.7125,500,499,2.598521398056164e-11,0.0737819683166953,157,834385.9596033184,836436.9,830868.675,826124.7125,826124.7125,uniform,LS,0.012482603855934,0.0057424290180525,2.598521398056164e-11,2.598521398056164e-11
cap111,uniform|LS,1,836256.675,500,499,0.0122644467214509,0.0953520288491581,501,834385.9596033184,836256.675,836256.675,836256.675,836256.675,uniform,LS,0.0122644467214509,0.0122644467214509,0.0122644467214509,0.0122644467214509
cap111,uniform|LS,2,827092.5875,500,499,0.001171584637098,0.068268178623379,87,834385.9596033184,831210.225,827092.5875,827092.5875,827092.5875,uniform,LS,0.0061558653852751,0.001171584637098,0.001171584637098,0.001171584637098
cap111,uniform|LS,3,829477.6125,500,499,0.0040585882141301,0.0763192712127385,166,834385.9596033184,835319.15,829477.6125,829477.6125,829477.6125,uniform,LS,0.0111295999049367,0.0040585882141301,0.0040585882141301,0.0040585882141301
cap111,uniform|LS,4,830554.375,500,499,0.0053619779853542,0.0747593038785159,167,834385.9596033184,836794.425,831794.8125,830554.375,830554.375,uniform,LS,0.0129153774972494,0.0068634915961485,0.0053619779853542,0.0053619779853542
cap111,roulette|LS,0,827092.5875,500,499,0.001171584637098,0.0588431483937827,68,834385.9596033184,828523.5,827092.5875,827092.5875,827092.5875,roulette,LS,0.0029036627100407,0.001171584637098,0.001171584637098,0.001171584637098
cap111,roulette|LS,1,828675.975,500,499,0.0030882292745033,0.0690494995541541,126,834385.9596033184,834693.1,830867.9,830867.9,828675.975,roulette,LS,0.010371784540569,0.0057414909030339,0.0057414909030339,0.0030882292745033
cap111,roulette|LS,2,827092.5875,500,499,0.001171584637098,0.0815178533552936,82,834385.9596033184,833776.8125,833776.8125,831090.0875,827092.5875,roulette,LS,0.0092626451017416,0.0092626451017416,0.006010442426507,0.001171584637098
cap111,roulette|LS,3,830551.55,500,499,0.0053585584048025,0.0867459488464711,261,834385.9596033184,838247.1875,835933.1625,830551.55,830551.55,roulette,LS,0.014673904361361,0.0118728442247415,0.0053585584048025,0.0053585584048025
cap111,roulette|LS,4,833047.8,500,499,0.0083801966178889,0.0918848975435407,83,834385.9596033184,833238.275,833047.8,833047.8,833047.8,roulette,LS,0.008610761080037,0.0083801966178889,0.0083801966178889,0.0083801966178889
