config,avg_rank,metric,friedman_p,nemenyi_cd,n_blocks
uniform|SA,8.0,q50,3.166564657026234e-16,10.087922910541621,13
ucb1|SA,8.0,q50,3.166564657026234e-16,10.087922910541621,13
exp3|SA,8.653846153846153,q50,3.166564657026234e-16,10.087922910541621,13
serene|SA,8.73076923076923,q50,3.166564657026234e-16,10.087922910541621,13
roulette|SA,8.807692307692308,q50,3.166564657026234e-16,10.087922910541621,13
roulette|ALNS,8.846153846153847,q50,3.166564657026234e-16,10.087922910541621,13
uniform|ALNS,9.153846153846153,q50,3.166564657026234e-16,10.087922910541621,13
ucb1|ALNS,9.23076923076923,q50,3.166564657026234e-16,10.087922910541621,13
serene|Tabu,9.538461538461538,q50,3.166564657026234e-16,10.087922910541621,13
serene|LS,10.346153846153847,q50,3.166564657026234e-16,10.087922910541621,13
ucb1|LS,10.538461538461538,q50,3.166564657026234e-16,10.087922910541621,13
serene|ALNS,10.653846153846153,q50,3.166564657026234e-16,10.087922910541621,13
exp3|ALNS,11.884615384615385,q50,3.166564657026234e-16,10.087922910541621,13
roulette|LS,12.346153846153847,q50,3.166564657026234e-16,10.087922910541621,13
uniform|LS,13.0,q50,3.166564657026234e-16,10.087922910541621,13
ucb1|Tabu,13.076923076923077,q50,3.166564657026234e-16,10.087922910541621,13
uniform|Tabu,13.346153846153847,q50,3.166564657026234e-16,10.087922910541621,13
exp3|LS,13.961538461538462,q50,3.166564657026234e-16,10.087922910541621,13
exp3|Tabu,13.961538461538462,q50,3.166564657026234e-16,10.087922910541621,13
roulette|Tabu,14.0,q50,3.166564657026234e-16,10.087922910541621,13
greedy-mean|SA,19.346153846153847,q50,3.166564657026234e-16,10.087922910541621,13
greedy-mean|LS,19.807692307692307,q50,3.166564657026234e-16,10.087922910541621,13
greedy-mean|ALNS,21.884615384615383,q50,3.166564657026234e-16,10.087922910541621,13
greedy-mean|Tabu,22.884615384615383,q50,3.166564657026234e-16,10.087922910541621,13
ucb1|SA,7.0,q75,9.9102707637707e-21,10.087922910541621,13
roulette|ALNS,7.5,q75,9.9102707637707e-21,10.087922910541621,13
serene|Tabu,8.23076923076923,q75,9.9102707637707e-21,10.087922910541621,13
uniform|ALNS,8.307692307692308,q75,9.9102707637707e-21,10.087922910541621,13
exp3|SA,8.423076923076923,q75,9.9102707637707e-21,10.087922910541621,13
uniform|SA,8.615384615384615,q75,9.9102707637707e-21,10.087922910541621,13
roulette|SA,8.615384615384615,q75,9.9102707637707e-21,10.087922910541621,13
serene|SA,8.653846153846153,q75,9.9102707637707e-21,10.087922910541621,13
ucb1|ALNS,9.615384615384615,q75,9.9102707637707e-21,10.087922910541621,13
exp3|ALNS,10.115384615384615,q75,9.9102707637707e-21,10.087922910541621,13
serene|LS,10.461538461538462,q75,9.9102707637707e-21,10.087922910541621,13
serene|ALNS,10.807692307692308,q75,9.9102707637707e-21,10.087922910541621,13
ucb1|LS,11.615384615384615,q75,9.9102707637707e-21,10.087922910541621,13
ucb1|Tabu,12.5,q75,9.9102707637707e-21,10.087922910541621,13
exp3|Tabu,13.576923076923077,q75,9.9102707637707e-21,10.087922910541621,13
roulette|LS,13.653846153846153,q75,9.9102707637707e-21,10.087922910541621,13
roulette|Tabu,13.923076923076923,q75,9.9102707637707e-21,10.087922910541621,13
exp3|LS,14.115384615384615,q75,9.9102707637707e-21,10.087922910541621,13
uniform|LS,14.153846153846153,q75,9.9102707637707e-21,10.087922910541621,13
uniform|Tabu,15.461538461538462,q75,9.9102707637707e-21,10.087922910541621,13
greedy-mean|LS,20.0,q75,9.9102707637707e-21,10.087922910541621,13
greedy-mean|SA,20.0,q75,9.9102707637707e-21,10.087922910541621,13
greedy-mean|ALNS,21.5,q75,9.9102707637707e-21,10.087922910541621,13
greedy-mean|Tabu,23.153846153846153,q75,9.9102707637707e-21,10.087922910541621,13
roulette|ALNS,7.1923076923076925,q100,8.344810492225313e-22,10.087922910541621,13
serene|Tabu,8.0,q100,8.344810492225313e-22,10.087922910541621,13
exp3|SA,8.692307692307692,q100,8.344810492225313e-22,10.087922910541621,13
ucb1|SA,8.76923076923077,q100,8.344810492225313e-22,10.087922910541621,13
uniform|SA,8.807692307692308,q100,8.344810492225313e-22,10.087922910541621,13
roulette|SA,8.807692307692308,q100,8.344810492225313e-22,10.087922910541621,13
serene|SA,9.0,q100,8.344810492225313e-22,10.087922910541621,13
uniform|ALNS,9.0,q100,8.344810492225313e-22,10.087922910541621,13
ucb1|ALNS,9.846153846153847,q100,8.344810492225313e-22,10.087922910541621,13
exp3|ALNS,10.0,q100,8.344810492225313e-22,10.087922910541621,13
serene|ALNS,10.076923076923077,q100,8.344810492225313e-22,10.087922910541621,13
ucb1|LS,10.346153846153847,q100,8.344810492225313e-22,10.087922910541621,13
roulette|LS,11.5,q100,8.344810492225313e-22,10.087922910541621,13
serene|LS,12.0,q100,8.344810492225313e-22,10.087922910541621,13
roulette|Tabu,12.653846153846153,q100,8.344810492225313e-22,10.087922910541621,13
ucb1|Tabu,13.076923076923077,q100,8.344810492225313e-22,10.087922910541621,13
exp3|Tabu,13.307692307692308,q100,8.344810492225313e-22,10.087922910541621,13
uniform|Tabu,13.961538461538462,q100,8.344810492225313e-22,10.087922910541621,13
exp3|LS,14.615384615384615,q100,8.344810492225313e-22,10.087922910541621,13
uniform|LS,14.807692307692308,q100,8.344810492225313e-22,10.087922910541621,13
greedy-mean|LS,20.0,q100,8.344810492225313e-22,10.087922910541621,13
greedy-mean|SA,20.5,q100,8.344810492225313e-22,10.087922910541621,13
greedy-mean|ALNS,21.884615384615383,q100,8.344810492225313e-22,10.087922910541621,13
greedy-mean|Tabu,23.153846153846153,q100,8.344810492225313e-22,10.087922910541621,13
