instance,config,seed,best,n_evals,n_iterations,gap,auc,ttt,target,q25,q50,q75,q100,selector,host,g25,g50,g75,g100
cap41,uniform|LS,0,1040444.375,300,299,1.4556900129747419e-09,0.17189944486661665,1,1050848.81722029,1046010.975,1040444.375,1040444.375,1040444.375,uniform,LS,0.005350215404516634,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,uniform|LS,1,1040444.375,300,299,1.4556900129747419e-09,0.00964563369372246,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,uniform,LS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,uniform|LS,2,1040444.375,300,299,1.4556900129747419e-09,0.049832991833213235,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,uniform,LS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,roulette|LS,0,1040444.375,300,299,1.4556900129747419e-09,0.05625167715818406,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,roulette,LS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,roulette|LS,1,1040444.375,300,299,1.4556900129747419e-09,0.04506351419385611,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,roulette,LS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,roulette|LS,2,1040444.375,300,299,1.4556900129747419e-09,0.0626528956605596,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,roulette,LS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,ucb1|LS,0,1040444.375,300,299,1.4556900129747419e-09,0.1572528267690369,1,1050848.81722029,1043932.425,1040444.375,1040444.375,1040444.375,ucb1,LS,0.003352463239221226,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,ucb1|LS,1,1040444.375,300,299,1.4556900129747419e-09,0.052121008122772886,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,ucb1,LS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,ucb1|LS,2,1040444.375,300,299,1.4556900129747419e-09,0.05667904825732125,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,ucb1,LS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,exp3|LS,0,1040444.375,300,299,1.4556900129747419e-09,0.06423328729974638,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,exp3,LS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,exp3|LS,1,1040444.375,300,299,1.4556900129747419e-09,0.04506351419385611,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,exp3,LS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,exp3|LS,2,1040444.375,300,299,1.4556900129747419e-09,0.07159399233052254,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,exp3,LS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene|LS,0,1040444.375,300,299,1.4556900129747419e-09,0.07123960990765456,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene,LS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene|LS,1,1040444.375,300,299,1.4556900129747419e-09,0.06484706821113223,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene,LS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene|LS,2,1040444.375,300,299,1.4556900129747419e-09,0.10028962059818147,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene,LS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,uniform|SA,0,1040444.375,300,299,1.4556900129747419e-09,0.2504653584550164,1,1050848.81722029,1046010.975,1040444.375,1040444.375,1040444.375,uniform,SA,0.005350215404516634,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,uniform|SA,1,1040444.375,300,299,1.4556900129747419e-09,0.15875128202862177,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,uniform,SA,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,uniform|SA,2,1040444.375,300,299,1.4556900129747419e-09,0.14821161932883153,1,1050848.81722029,1043000.45,1040444.375,1040444.375,1040444.375,uniform,SA,0.0024567161683057837,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,roulette|SA,0,1040444.375,300,299,1.4556900129747419e-09,0.1675741258836687,1,1050848.81722029,1043000.45,1040444.375,1040444.375,1040444.375,roulette,SA,0.0024567161683057837,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,roulette|SA,1,1040444.375,300,299,1.4556900129747419e-09,0.027606880578873342,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,roulette,SA,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,roulette|SA,2,1040444.375,300,299,1.4556900129747419e-09,0.14402259008107568,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,roulette,SA,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
