instance,config,seed,best,n_evals,n_iterations,gap,auc,ttt,target,q25,q50,q75,q100,selector,host,g25,g50,g75,g100
cap41,serene-full|ALNS,0,1040444.375,500,499,1.4556900129747419e-09,0.010658707786924286,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene-full,ALNS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-full|ALNS,1,1040444.375,500,499,1.4556900129747419e-09,0.033445056054904526,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene-full,ALNS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-full|ALNS,2,1043514.125,500,499,0.0029504234851893685,0.48040852351517815,1,1050848.81722029,1046010.975,1046010.975,1043514.125,1043514.125,serene-full,ALNS,0.005350215404516634,0.005350215404516634,0.0029504234851893685,0.0029504234851893685
cap41,serene-full|ALNS,3,1043514.125,500,499,0.0029504234851893685,0.30925435541872687,1,1050848.81722029,1043514.125,1043514.125,1043514.125,1043514.125,serene-full,ALNS,0.0029504234851893685,0.0029504234851893685,0.0029504234851893685,0.0029504234851893685
cap41,serene-full|ALNS,4,1040444.375,500,499,1.4556900129747419e-09,0.12029633753358263,1,1050848.81722029,1043932.425,1040444.375,1040444.375,1040444.375,serene-full,ALNS,0.003352463239221226,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-noctx|ALNS,0,1040444.375,500,499,1.4556900129747419e-09,0.010252089860706814,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene-noctx,ALNS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-noctx|ALNS,1,1040444.375,500,499,1.4556900129747419e-09,0.021812210429489994,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene-noctx,ALNS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-noctx|ALNS,2,1040444.375,500,499,1.4556900129747419e-09,0.2953184413076515,1,1050848.81722029,1043932.425,1043514.125,1043514.125,1040444.375,serene-noctx,ALNS,0.003352463239221226,0.0029504234851893685,0.0029504234851893685,1.4556900129747419e-09
cap41,serene-noctx|ALNS,3,1040444.375,500,499,1.4556900129747419e-09,0.05273441543823068,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene-noctx,ALNS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-noctx|ALNS,4,1040444.375,500,499,1.4556900129747419e-09,0.06878778393352537,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene-noctx,ALNS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-nogate|ALNS,0,1040444.375,500,499,1.4556900129747419e-09,0.08239967635572996,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene-nogate,ALNS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-nogate|ALNS,1,1040444.375,500,499,1.4556900129747419e-09,0.03179768238566389,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene-nogate,ALNS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-nogate|ALNS,2,1040444.375,500,499,1.4556900129747419e-09,0.18787686179499544,1,1050848.81722029,1043932.425,1040444.375,1040444.375,1040444.375,serene-nogate,ALNS,0.003352463239221226,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-nogate|ALNS,3,1040444.375,500,499,1.4556900129747419e-09,0.09625640511176065,1,1050848.81722029,1043000.45,1040444.375,1040444.375,1040444.375,serene-nogate,ALNS,0.0024567161683057837,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-nogate|ALNS,4,1040444.375,500,499,1.4556900129747419e-09,0.045694630926666854,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene-nogate,ALNS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-noexpl|ALNS,0,1040444.375,500,499,1.4556900129747419e-09,0.07053174185387383,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene-noexpl,ALNS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-noexpl|ALNS,1,1041349.05,500,499,0.000869509737972729,0.23200692008200519,1,1050848.81722029,1043932.425,1041349.05,1041349.05,1041349.05,serene-noexpl,ALNS,0.003352463239221226,0.000869509737972729,0.000869509737972729,0.000869509737972729
cap41,serene-noexpl|ALNS,2,1040444.375,500,499,1.4556900129747419e-09,0.18668886555999828,1,1050848.81722029,1043514.125,1043514.125,1040444.375,1040444.375,serene-noexpl,ALNS,0.0029504234851893685,0.0029504234851893685,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-noexpl|ALNS,3,1043932.425,500,499,0.003352463239221226,0.3477345807135289,1,1050848.81722029,1043932.425,1043932.425,1043932.425,1043932.425,serene-noexpl,ALNS,0.003352463239221226,0.003352463239221226,0.003352463239221226,0.003352463239221226
cap41,serene-noexpl|ALNS,4,1043932.425,500,499,0.003352463239221226,0.3556871304289992,1,1050848.81722029,1043932.425,1043932.425,1043932.425,1043932.425,serene-noexpl,ALNS,0.003352463239221226,0.003352463239221226,0.003352463239221226,0.003352463239221226
cap41,serene-plainTS|ALNS,0,1040444.375,500,499,1.4556900129747419e-09,0.009351908046911392,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene-plainTS,ALNS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-plainTS|ALNS,1,1040444.375,500,499,1.4556900129747419e-09,0.021812210429489994,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene-plainTS,ALNS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-plainTS|ALNS,2,1040444.375,500,499,1.4556900129747419e-09,0.21373654601748956,1,1050848.81722029,1044191.825,1041349.05,1041349.05,1040444.375,serene-plainTS,ALNS,0.0036017797876215507,0.000869509737972729,0.000869509737972729,1.4556900129747419e-09
cap41,serene-plainTS|ALNS,3,1040444.375,500,499,1.4556900129747419e-09,0.16287345701289493,1,1050848.81722029,1043000.45,1040444.375,1040444.375,1040444.375,serene-plainTS,ALNS,0.0024567161683057837,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-plainTS|ALNS,4,1040444.375,500,499,1.4556900129747419e-09,0.055365937818997214,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene-plainTS,ALNS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,roulette|ALNS,0,1040444.375,500,499,1.4556900129747419e-09,0.09789571250528901,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,roulette,ALNS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,roulette|ALNS,1,1040444.375,500,499,1.4556900129747419e-09,0.15857508302974738,1,1050848.81722029,1046010.975,1040444.375,1040444.375,1040444.375,roulette,ALNS,0.005350215404516634,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,roulette|ALNS,2,1040444.375,500,499,1.4556900129747419e-09,0.10934982159065927,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,roulette,ALNS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,roulette|ALNS,3,1040444.375,500,499,1.4556900129747419e-09,0.05539446211067327,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,roulette,ALNS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,roulette|ALNS,4,1040444.375,500,499,1.4556900129747419e-09,0.08312119440790772,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,roulette,ALNS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,uniform|ALNS,0,1040444.375,500,499,1.4556900129747419e-09,0.10737092762856824,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,uniform,ALNS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,uniform|ALNS,1,1040444.375,500,499,1.4556900129747419e-09,0.00578743900429892,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,uniform,ALNS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,uniform|ALNS,2,1040444.375,500,499,1.4556900129747419e-09,0.06272603474557885,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,uniform,ALNS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,uniform|ALNS,3,1040444.375,500,499,1.4556900129747419e-09,0.08306966728125277,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,uniform,ALNS,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,uniform|ALNS,4,1040444.375,500,499,1.4556900129747419e-09,0.10970748389466066,1,1050848.81722029,1043932.425,1040444.375,1040444.375,1040444.375,uniform,ALNS,0.003352463239221226,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,greedy-mean|ALNS,0,1046010.975,500,499,0.005350215404516634,0.5510426607772569,1,1050848.81722029,1046010.975,1046010.975,1046010.975,1046010.975,greedy-mean,ALNS,0.005350215404516634,0.005350215404516634,0.005350215404516634,0.005350215404516634
cap41,greedy-mean|ALNS,1,1046010.975,500,499,0.005350215404516634,0.5514885887581029,1,1050848.81722029,1046010.975,1046010.975,1046010.975,1046010.975,greedy-mean,ALNS,0.005350215404516634,0.005350215404516634,0.005350215404516634,0.005350215404516634
cap41,greedy-mean|ALNS,2,1043000.45,500,499,0.0024567161683057837,0.28164780941662626,1,1050848.81722029,1043000.45,1043000.45,1043000.45,1043000.45,greedy-mean,ALNS,0.0024567161683057837,0.0024567161683057837,0.0024567161683057837,0.0024567161683057837
cap41,greedy-mean|ALNS,3,1046010.975,500,499,0.005350215404516634,0.5514885887581029,1,1050848.81722029,1046010.975,1046010.975,1046010.975,1046010.975,greedy-mean,ALNS,0.005350215404516634,0.005350215404516634,0.005350215404516634,0.005350215404516634
cap41,greedy-mean|ALNS,4,1043514.125,500,499,0.0029504234851893685,0.30731342268440826,1,1050848.81722029,1043514.125,1043514.125,1043514.125,1043514.125,greedy-mean,ALNS,0.0029504234851893685,0.0029504234851893685,0.0029504234851893685,0.0029504234851893685
cap41,serene-full|SA,0,1040444.375,500,499,1.4556900129747419e-09,0.02351285062980254,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene-full,SA,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-full|SA,1,1040444.375,500,499,1.4556900129747419e-09,0.052645771313561913,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene-full,SA,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-full|SA,2,1040444.375,500,499,1.4556900129747419e-09,0.020702329706653175,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene-full,SA,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-full|SA,3,1040444.375,500,499,1.4556900129747419e-09,0.03976767709020043,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene-full,SA,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-full|SA,4,1040444.375,500,499,1.4556900129747419e-09,0.05696718694685028,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene-full,SA,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-noctx|SA,0,1040444.375,500,499,1.4556900129747419e-09,0.03791131288861339,1,1050848.81722029,1041349.05,1040444.375,1040444.375,1040444.375,serene-noctx,SA,0.000869509737972729,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-noctx|SA,1,1040444.375,500,499,1.4556900129747419e-09,0.02140557309569207,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene-noctx,SA,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-noctx|SA,2,1040444.375,500,499,1.4556900129747419e-09,0.14420898776358593,1,1050848.81722029,1041349.05,1040444.375,1040444.375,1040444.375,serene-noctx,SA,0.000869509737972729,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-noctx|SA,3,1040444.375,500,499,1.4556900129747419e-09,0.06700129430015986,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene-noctx,SA,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-noctx|SA,4,1040444.375,500,499,1.4556900129747419e-09,0.25643573190131724,1,1050848.81722029,1043514.125,1043514.125,1040444.375,1040444.375,serene-noctx,SA,0.0029504234851893685,0.0029504234851893685,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-nogate|SA,0,1040444.375,500,499,1.4556900129747419e-09,0.01021081478853637,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene-nogate,SA,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
cap41,serene-nogate|SA,1,1040444.375,500,499,1.4556900129747419e-09,0.020772129070500165,1,1050848.81722029,1040444.375,1040444.375,1040444.375,1040444.375,serene-nogate,SA,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09,1.4556900129747419e-09
