config,avg_rank,metric,friedman_p,nemenyi_cd,n_blocks
greedy-mean|ALNS,1.925,q25,7.998554533079548e-09,1.3638871854351877,20
serene-greedy|ALNS,2.3,q25,7.998554533079548e-09,1.3638871854351877,20
greedy-mean-eps|ALNS,2.65,q25,7.998554533079548e-09,1.3638871854351877,20
serene-full|ALNS,3.225,q25,7.998554533079548e-09,1.3638871854351877,20
roulette|ALNS,4.9,q25,7.998554533079548e-09,1.3638871854351877,20
